wordnet_entry	translation	status	phrase	masc	pnt	concrete_n	concrete_pn	abstract_n	abstract_pn
hillingdon_LN	ناحية هيلينغدون في لندن	translated	1		LN	"lin 'ناحية هيلينغدون في لندن_N' = mkN nohum (wmkN {g = fem ; sg = ""ناحية هيلينغدون في لندن"" ; pl = ""ناحية هيلينغدون في لندن"" }) ;"	lin 'ناحية هيلينغدون في لندن_LN' = mkLN 'ناحية هيلينغدون في لندن_N' ;	fun 'ناحية هيلينغدون في لندن_N' : N ;	fun 'ناحية هيلينغدون في لندن_LN' : LN ;
hilo_LN	هيلو	translated	0		LN	"lin 'هيلو_N' = mkN nohum (wmkN {g = fem ; sg = ""هيلو"" ; pl = ""هيلو"" }) ;"	lin 'هيلو_LN' = mkLN 'هيلو_N' ;	fun 'هيلو_N' : N ;	fun 'هيلو_LN' : LN ;
himalayas_LN	هيمالايا	translated	0		LN	"lin 'هيمالايا_N' = mkN nohum (wmkN {g = fem ; sg = ""هيمالايا"" ; pl = ""هيمالايا"" }) ;"	lin 'هيمالايا_LN' = mkLN 'هيمالايا_N' ;	fun 'هيمالايا_N' : N ;	fun 'هيمالايا_LN' : LN ;
hindu_kush_LN	هندوكوش	translated	0		LN	"lin 'هندوكوش_N' = mkN nohum (wmkN {g = fem ; sg = ""هندوكوش"" ; pl = ""هندوكوش"" }) ;"	lin 'هندوكوش_LN' = mkLN 'هندوكوش_N' ;	fun 'هندوكوش_N' : N ;	fun 'هندوكوش_LN' : LN ;
hippo_1_LN	هيبون	translated	0		LN	"lin 'هيبون_N' = mkN nohum (wmkN {g = fem ; sg = ""هيبون"" ; pl = ""هيبون"" }) ;"	lin 'هيبون_LN' = mkLN 'هيبون_N' ;	fun 'هيبون_N' : N ;	fun 'هيبون_LN' : LN ;
hiroshima_LN	هيروشيما	translated	0		LN	"lin 'هيروشيما_N' = mkN nohum (wmkN {g = fem ; sg = ""هيروشيما"" ; pl = ""هيروشيما"" }) ;"	lin 'هيروشيما_LN' = mkLN 'هيروشيما_N' ;	fun 'هيروشيما_N' : N ;	fun 'هيروشيما_LN' : LN ;
hitchin_LN	هيتشن	translated	0		LN	"lin 'هيتشن_N' = mkN nohum (wmkN {g = fem ; sg = ""هيتشن"" ; pl = ""هيتشن"" }) ;"	lin 'هيتشن_LN' = mkLN 'هيتشن_N' ;	fun 'هيتشن_N' : N ;	fun 'هيتشن_LN' : LN ;
hmso_LN	مكتب معلومات القطاع العام	translated	1		LN	"lin 'مكتب معلومات القطاع العام_N' = mkN nohum (wmkN {g = fem ; sg = ""مكتب معلومات القطاع العام"" ; pl = ""مكتب معلومات القطاع العام"" }) ;"	lin 'مكتب معلومات القطاع العام_LN' = mkLN 'مكتب معلومات القطاع العام_N' ;	fun 'مكتب معلومات القطاع العام_N' : N ;	fun 'مكتب معلومات القطاع العام_LN' : LN ;
hobart_LN	هوبارت	translated	0		LN	"lin 'هوبارت_N' = mkN nohum (wmkN {g = fem ; sg = ""هوبارت"" ; pl = ""هوبارت"" }) ;"	lin 'هوبارت_LN' = mkLN 'هوبارت_N' ;	fun 'هوبارت_N' : N ;	fun 'هوبارت_LN' : LN ;
hofei_LN	خفي	translated	0		LN	"lin 'خفي_N' = mkN nohum (wmkN {g = fem ; sg = ""خفي"" ; pl = ""خفي"" }) ;"	lin 'خفي_LN' = mkLN 'خفي_N' ;	fun 'خفي_N' : N ;	fun 'خفي_LN' : LN ;
hohenlinden_LN	هوهنليندن	translated	0		LN	"lin 'هوهنليندن_N' = mkN nohum (wmkN {g = fem ; sg = ""هوهنليندن"" ; pl = ""هوهنليندن"" }) ;"	lin 'هوهنليندن_LN' = mkLN 'هوهنليندن_N' ;	fun 'هوهنليندن_N' : N ;	fun 'هوهنليندن_LN' : LN ;
hohhot_LN	هُوهِيهُوت	translated	0		LN	"lin 'هُوهِيهُوت_N' = mkN nohum (wmkN {g = fem ; sg = ""هُوهِيهُوت"" ; pl = ""هُوهِيهُوت"" }) ;"	lin 'هُوهِيهُوت_LN' = mkLN 'هُوهِيهُوت_N' ;	fun 'هُوهِيهُوت_N' : N ;	fun 'هُوهِيهُوت_LN' : LN ;
holland_LN	هولندا	translated	0		LN	"lin 'هولندا_N' = mkN nohum (wmkN {g = fem ; sg = ""هولندا"" ; pl = ""هولندا"" }) ;"	lin 'هولندا_LN' = mkLN 'هولندا_N' ;	fun 'هولندا_N' : N ;	fun 'هولندا_LN' : LN ;
hollola_LN	هولولا	translated	0		LN	"lin 'هولولا_N' = mkN nohum (wmkN {g = fem ; sg = ""هولولا"" ; pl = ""هولولا"" }) ;"	lin 'هولولا_LN' = mkLN 'هولولا_N' ;	fun 'هولولا_N' : N ;	fun 'هولولا_LN' : LN ;
honduras_LN	هُنْدُوراس	translated	0		LN	"lin 'هُنْدُوراس_N' = mkN nohum (wmkN {g = fem ; sg = ""هُنْدُوراس"" ; pl = ""هُنْدُوراس"" }) ;"	lin 'هُنْدُوراس_LN' = mkLN 'هُنْدُوراس_N' ;	fun 'هُنْدُوراس_N' : N ;	fun 'هُنْدُوراس_LN' : LN ;
hong_kong_LN	هونغ كونغ	translated	1		LN	"lin 'هونغ كونغ_N' = mkN nohum (wmkN {g = fem ; sg = ""هونغ كونغ"" ; pl = ""هونغ كونغ"" }) ;"	lin 'هونغ كونغ_LN' = mkLN 'هونغ كونغ_N' ;	fun 'هونغ كونغ_N' : N ;	fun 'هونغ كونغ_LN' : LN ;
honiara_LN	هونيارا	translated	0		LN	"lin 'هونيارا_N' = mkN nohum (wmkN {g = fem ; sg = ""هونيارا"" ; pl = ""هونيارا"" }) ;"	lin 'هونيارا_LN' = mkLN 'هونيارا_N' ;	fun 'هونيارا_N' : N ;	fun 'هونيارا_LN' : LN ;
honiton_LN	هونيتون	translated	0		LN	"lin 'هونيتون_N' = mkN nohum (wmkN {g = fem ; sg = ""هونيتون"" ; pl = ""هونيتون"" }) ;"	lin 'هونيتون_LN' = mkLN 'هونيتون_N' ;	fun 'هونيتون_N' : N ;	fun 'هونيتون_LN' : LN ;
honolulu_LN	هونولولو	translated	0		LN	"lin 'هونولولو_N' = mkN nohum (wmkN {g = fem ; sg = ""هونولولو"" ; pl = ""هونولولو"" }) ;"	lin 'هونولولو_LN' = mkLN 'هونولولو_N' ;	fun 'هونولولو_N' : N ;	fun 'هونولولو_LN' : LN ;
honshu_LN	هونشو	translated	0		LN	"lin 'هونشو_N' = mkN nohum (wmkN {g = fem ; sg = ""هونشو"" ; pl = ""هونشو"" }) ;"	lin 'هونشو_LN' = mkLN 'هونشو_N' ;	fun 'هونشو_N' : N ;	fun 'هونشو_LN' : LN ;
hoover_dam_LN	سد هوفر	translated	1		LN	"lin 'سد هوفر_N' = mkN nohum (wmkN {g = fem ; sg = ""سد هوفر"" ; pl = ""سد هوفر"" }) ;"	lin 'سد هوفر_LN' = mkLN 'سد هوفر_N' ;	fun 'سد هوفر_N' : N ;	fun 'سد هوفر_LN' : LN ;
horsham_LN	هورشام	translated	0		LN	"lin 'هورشام_N' = mkN nohum (wmkN {g = fem ; sg = ""هورشام"" ; pl = ""هورشام"" }) ;"	lin 'هورشام_LN' = mkLN 'هورشام_N' ;	fun 'هورشام_N' : N ;	fun 'هورشام_LN' : LN ;
hot_springs_LN	هت سبرينغز	translated	1		LN	"lin 'هت سبرينغز_N' = mkN nohum (wmkN {g = fem ; sg = ""هت سبرينغز"" ; pl = ""هت سبرينغز"" }) ;"	lin 'هت سبرينغز_LN' = mkLN 'هت سبرينغز_N' ;	fun 'هت سبرينغز_N' : N ;	fun 'هت سبرينغز_LN' : LN ;
hot_springs_national_park_LN	حديقة هوت سبرينغس الوطنية	translated	1		LN	"lin 'حديقة هوت سبرينغس الوطنية_N' = mkN nohum (wmkN {g = fem ; sg = ""حديقة هوت سبرينغس الوطنية"" ; pl = ""حديقة هوت سبرينغس الوطنية"" }) ;"	lin 'حديقة هوت سبرينغس الوطنية_LN' = mkLN 'حديقة هوت سبرينغس الوطنية_N' ;	fun 'حديقة هوت سبرينغس الوطنية_N' : N ;	fun 'حديقة هوت سبرينغس الوطنية_LN' : LN ;
houghton_2_LN	هوتون	translated	0		LN	"lin 'هوتون_N' = mkN nohum (wmkN {g = fem ; sg = ""هوتون"" ; pl = ""هوتون"" }) ;"	lin 'هوتون_LN' = mkLN 'هوتون_N' ;	fun 'هوتون_N' : N ;	fun 'هوتون_LN' : LN ;
hounslow_LN	هونسلو	translated	0		LN	"lin 'هونسلو_N' = mkN nohum (wmkN {g = fem ; sg = ""هونسلو"" ; pl = ""هونسلو"" }) ;"	lin 'هونسلو_LN' = mkLN 'هونسلو_N' ;	fun 'هونسلو_N' : N ;	fun 'هونسلو_LN' : LN ;
houston_1_LN	هيوستُن	translated	0		LN	"lin 'هيوستُن_N' = mkN nohum (wmkN {g = fem ; sg = ""هيوستُن"" ; pl = ""هيوستُن"" }) ;"	lin 'هيوستُن_LN' = mkLN 'هيوستُن_N' ;	fun 'هيوستُن_N' : N ;	fun 'هيوستُن_LN' : LN ;
hove_LN	هوف	translated	0		LN	"lin 'هوف_N' = mkN nohum (wmkN {g = fem ; sg = ""هوف"" ; pl = ""هوف"" }) ;"	lin 'هوف_LN' = mkLN 'هوف_N' ;	fun 'هوف_N' : N ;	fun 'هوف_LN' : LN ;
huambo_LN	هوامبو	translated	0		LN	"lin 'هوامبو_N' = mkN nohum (wmkN {g = fem ; sg = ""هوامبو"" ; pl = ""هوامبو"" }) ;"	lin 'هوامبو_LN' = mkLN 'هوامبو_N' ;	fun 'هوامبو_N' : N ;	fun 'هوامبو_LN' : LN ;
huddersfield_LN	هوديرزفيلد	translated	0		LN	"lin 'هوديرزفيلد_N' = mkN nohum (wmkN {g = fem ; sg = ""هوديرزفيلد"" ; pl = ""هوديرزفيلد"" }) ;"	lin 'هوديرزفيلد_LN' = mkLN 'هوديرزفيلد_N' ;	fun 'هوديرزفيلد_N' : N ;	fun 'هوديرزفيلد_LN' : LN ;
hudson_bay_LN	خليج هدسون	translated	1		LN	"lin 'خليج هدسون_N' = mkN nohum (wmkN {g = fem ; sg = ""خليج هدسون"" ; pl = ""خليج هدسون"" }) ;"	lin 'خليج هدسون_LN' = mkLN 'خليج هدسون_N' ;	fun 'خليج هدسون_N' : N ;	fun 'خليج هدسون_LN' : LN ;
hudson_river_LN	هَدْسُون	translated	0		LN	"lin 'هَدْسُون_N' = mkN nohum (wmkN {g = fem ; sg = ""هَدْسُون"" ; pl = ""هَدْسُون"" }) ;"	lin 'هَدْسُون_LN' = mkLN 'هَدْسُون_N' ;	fun 'هَدْسُون_N' : N ;	fun 'هَدْسُون_LN' : LN ;
hull_5_LN	هول	translated	0		LN	"lin 'هول_N' = mkN nohum (wmkN {g = fem ; sg = ""هول"" ; pl = ""هول"" }) ;"	lin 'هول_LN' = mkLN 'هول_N' ;	fun 'هول_N' : N ;	fun 'هول_LN' : LN ;
humber_LN	الهمبر	translated	0		LN	"lin 'الهمبر_N' = mkN nohum (wmkN {g = fem ; sg = ""الهمبر"" ; pl = ""الهمبر"" }) ;"	lin 'الهمبر_LN' = mkLN 'الهمبر_N' ;	fun 'الهمبر_N' : N ;	fun 'الهمبر_LN' : LN ;
humber_bridge_LN	جسر الهمبر	translated	1		LN	"lin 'جسر الهمبر_N' = mkN nohum (wmkN {g = fem ; sg = ""جسر الهمبر"" ; pl = ""جسر الهمبر"" }) ;"	lin 'جسر الهمبر_LN' = mkLN 'جسر الهمبر_N' ;	fun 'جسر الهمبر_N' : N ;	fun 'جسر الهمبر_LN' : LN ;
hunan_LN	هيونان	translated	0		LN	"lin 'هيونان_N' = mkN nohum (wmkN {g = fem ; sg = ""هيونان"" ; pl = ""هيونان"" }) ;"	lin 'هيونان_LN' = mkLN 'هيونان_N' ;	fun 'هيونان_N' : N ;	fun 'هيونان_LN' : LN ;
hungary_LN	المجر	translated	0		LN	"lin 'المجر_N' = mkN nohum (wmkN {g = fem ; sg = ""المجر"" ; pl = ""المجر"" }) ;"	lin 'المجر_LN' = mkLN 'المجر_N' ;	fun 'المجر_N' : N ;	fun 'المجر_LN' : LN ;
huntingdon_LN	هونتينغتون	translated	0		LN	"lin 'هونتينغتون_N' = mkN nohum (wmkN {g = fem ; sg = ""هونتينغتون"" ; pl = ""هونتينغتون"" }) ;"	lin 'هونتينغتون_LN' = mkLN 'هونتينغتون_N' ;	fun 'هونتينغتون_N' : N ;	fun 'هونتينغتون_LN' : LN ;
huntington_LN	هنغتينغتون	translated	0		LN	"lin 'هنغتينغتون_N' = mkN nohum (wmkN {g = fem ; sg = ""هنغتينغتون"" ; pl = ""هنغتينغتون"" }) ;"	lin 'هنغتينغتون_LN' = mkLN 'هنغتينغتون_N' ;	fun 'هنغتينغتون_N' : N ;	fun 'هنغتينغتون_LN' : LN ;
huntsville_LN	هنتسفيل	translated	0		LN	"lin 'هنتسفيل_N' = mkN nohum (wmkN {g = fem ; sg = ""هنتسفيل"" ; pl = ""هنتسفيل"" }) ;"	lin 'هنتسفيل_LN' = mkLN 'هنتسفيل_N' ;	fun 'هنتسفيل_N' : N ;	fun 'هنتسفيل_LN' : LN ;
hyderabad_1_LN	حيدر أباد	translated	1		LN	"lin 'حيدر أباد_N' = mkN nohum (wmkN {g = fem ; sg = ""حيدر أباد"" ; pl = ""حيدر أباد"" }) ;"	lin 'حيدر أباد_LN' = mkLN 'حيدر أباد_N' ;	fun 'حيدر أباد_N' : N ;	fun 'حيدر أباد_LN' : LN ;
hyderabad_2_LN	حيْدر أباد	translated	1		LN	"lin 'حيْدر أباد_N' = mkN nohum (wmkN {g = fem ; sg = ""حيْدر أباد"" ; pl = ""حيْدر أباد"" }) ;"	lin 'حيْدر أباد_LN' = mkLN 'حيْدر أباد_N' ;	fun 'حيْدر أباد_N' : N ;	fun 'حيْدر أباد_LN' : LN ;
hyvinge_LN	هوفينكا	translated	0		LN	"lin 'هوفينكا_N' = mkN nohum (wmkN {g = fem ; sg = ""هوفينكا"" ; pl = ""هوفينكا"" }) ;"	lin 'هوفينكا_LN' = mkLN 'هوفينكا_N' ;	fun 'هوفينكا_N' : N ;	fun 'هوفينكا_LN' : LN ;
hämeenlinna_LN	هامينلينا	translated	0		LN	"lin 'هامينلينا_N' = mkN nohum (wmkN {g = fem ; sg = ""هامينلينا"" ; pl = ""هامينلينا"" }) ;"	lin 'هامينلينا_LN' = mkLN 'هامينلينا_N' ;	fun 'هامينلينا_N' : N ;	fun 'هامينلينا_LN' : LN ;
ibadan_LN	إيبادان	translated	0		LN	"lin 'إيبادان_N' = mkN nohum (wmkN {g = fem ; sg = ""إيبادان"" ; pl = ""إيبادان"" }) ;"	lin 'إيبادان_LN' = mkLN 'إيبادان_N' ;	fun 'إيبادان_N' : N ;	fun 'إيبادان_LN' : LN ;
iceland_1_LN	أيسِلندا	translated	0		LN	"lin 'أيسِلندا_N' = mkN nohum (wmkN {g = fem ; sg = ""أيسِلندا"" ; pl = ""أيسِلندا"" }) ;"	lin 'أيسِلندا_LN' = mkLN 'أيسِلندا_N' ;	fun 'أيسِلندا_N' : N ;	fun 'أيسِلندا_LN' : LN ;
iceland_2_LN	إسِلاندا	translated	0		LN	"lin 'إسِلاندا_N' = mkN nohum (wmkN {g = fem ; sg = ""إسِلاندا"" ; pl = ""إسِلاندا"" }) ;"	lin 'إسِلاندا_LN' = mkLN 'إسِلاندا_N' ;	fun 'إسِلاندا_N' : N ;	fun 'إسِلاندا_LN' : LN ;
idaho_falls_LN	أيداهو فولز	translated	1		LN	"lin 'أيداهو فولز_N' = mkN nohum (wmkN {g = fem ; sg = ""أيداهو فولز"" ; pl = ""أيداهو فولز"" }) ;"	lin 'أيداهو فولز_LN' = mkLN 'أيداهو فولز_N' ;	fun 'أيداهو فولز_N' : N ;	fun 'أيداهو فولز_LN' : LN ;
iisalmi_LN	إيسلمي	translated	0		LN	"lin 'إيسلمي_N' = mkN nohum (wmkN {g = fem ; sg = ""إيسلمي"" ; pl = ""إيسلمي"" }) ;"	lin 'إيسلمي_LN' = mkLN 'إيسلمي_N' ;	fun 'إيسلمي_N' : N ;	fun 'إيسلمي_LN' : LN ;
ijssel_LN	آيسل	translated	0		LN	"lin 'آيسل_N' = mkN nohum (wmkN {g = fem ; sg = ""آيسل"" ; pl = ""آيسل"" }) ;"	lin 'آيسل_LN' = mkLN 'آيسل_N' ;	fun 'آيسل_N' : N ;	fun 'آيسل_LN' : LN ;
ijsselmeer_LN	بحيرة آيسل	translated	1		LN	"lin 'بحيرة آيسل_N' = mkN nohum (wmkN {g = fem ; sg = ""بحيرة آيسل"" ; pl = ""بحيرة آيسل"" }) ;"	lin 'بحيرة آيسل_LN' = mkLN 'بحيرة آيسل_N' ;	fun 'بحيرة آيسل_N' : N ;	fun 'بحيرة آيسل_LN' : LN ;
ikaalinen_LN	إيكالينين	translated	0		LN	"lin 'إيكالينين_N' = mkN nohum (wmkN {g = fem ; sg = ""إيكالينين"" ; pl = ""إيكالينين"" }) ;"	lin 'إيكالينين_LN' = mkLN 'إيكالينين_N' ;	fun 'إيكالينين_N' : N ;	fun 'إيكالينين_LN' : LN ;
ilfracombe_LN	إلفراكومب	translated	0		LN	"lin 'إلفراكومب_N' = mkN nohum (wmkN {g = fem ; sg = ""إلفراكومب"" ; pl = ""إلفراكومب"" }) ;"	lin 'إلفراكومب_LN' = mkLN 'إلفراكومب_N' ;	fun 'إلفراكومب_N' : N ;	fun 'إلفراكومب_LN' : LN ;
ilium_1_LN	طُرْوادة	translated	0		LN	"lin 'طُرْوادة_N' = mkN nohum (wmkN {g = fem ; sg = ""طُرْوادة"" ; pl = ""طُرْوادة"" }) ;"	lin 'طُرْوادة_LN' = mkLN 'طُرْوادة_N' ;	fun 'طُرْوادة_N' : N ;	fun 'طُرْوادة_LN' : LN ;
ilkley_LN	إيلكي	translated	0		LN	"lin 'إيلكي_N' = mkN nohum (wmkN {g = fem ; sg = ""إيلكي"" ; pl = ""إيلكي"" }) ;"	lin 'إيلكي_LN' = mkLN 'إيلكي_N' ;	fun 'إيلكي_N' : N ;	fun 'إيلكي_LN' : LN ;
illinois_1_LN	إلينوي	translated	0		LN	"lin 'إلينوي_N' = mkN nohum (wmkN {g = fem ; sg = ""إلينوي"" ; pl = ""إلينوي"" }) ;"	lin 'إلينوي_LN' = mkLN 'إلينوي_N' ;	fun 'إلينوي_N' : N ;	fun 'إلينوي_LN' : LN ;
illinois_river_LN	إلينوي	translated	0		LN	"lin 'إلينوي_N' = mkN nohum (wmkN {g = fem ; sg = ""إلينوي"" ; pl = ""إلينوي"" }) ;"	lin 'إلينوي_LN' = mkLN 'إلينوي_N' ;	fun 'إلينوي_N' : N ;	fun 'إلينوي_LN' : LN ;
imatra_LN	إيماترا	translated	0		LN	"lin 'إيماترا_N' = mkN nohum (wmkN {g = fem ; sg = ""إيماترا"" ; pl = ""إيماترا"" }) ;"	lin 'إيماترا_LN' = mkLN 'إيماترا_N' ;	fun 'إيماترا_N' : N ;	fun 'إيماترا_LN' : LN ;
in_3_LN	إنديانا	translated	0		LN	"lin 'إنديانا_N' = mkN nohum (wmkN {g = fem ; sg = ""إنديانا"" ; pl = ""إنديانا"" }) ;"	lin 'إنديانا_LN' = mkLN 'إنديانا_N' ;	fun 'إنديانا_N' : N ;	fun 'إنديانا_LN' : LN ;
inchon_1_LN	إنتشون	translated	0		LN	"lin 'إنتشون_N' = mkN nohum (wmkN {g = fem ; sg = ""إنتشون"" ; pl = ""إنتشون"" }) ;"	lin 'إنتشون_LN' = mkLN 'إنتشون_N' ;	fun 'إنتشون_N' : N ;	fun 'إنتشون_LN' : LN ;
independence_3_LN	إينديبيدينس	translated	0		LN	"lin 'إينديبيدينس_N' = mkN nohum (wmkN {g = fem ; sg = ""إينديبيدينس"" ; pl = ""إينديبيدينس"" }) ;"	lin 'إينديبيدينس_LN' = mkLN 'إينديبيدينس_N' ;	fun 'إينديبيدينس_N' : N ;	fun 'إينديبيدينس_LN' : LN ;
independence_hall_LN	قاعة الاستقلال	translated	1		LN	"lin 'قاعة الاستقلال_N' = mkN nohum (wmkN {g = fem ; sg = ""قاعة الاستقلال"" ; pl = ""قاعة الاستقلال"" }) ;"	lin 'قاعة الاستقلال_LN' = mkLN 'قاعة الاستقلال_N' ;	fun 'قاعة الاستقلال_N' : N ;	fun 'قاعة الاستقلال_LN' : LN ;
india_LN	الهِنْد	translated	0		LN	"lin 'الهِنْد_N' = mkN nohum (wmkN {g = fem ; sg = ""الهِنْد"" ; pl = ""الهِنْد"" }) ;"	lin 'الهِنْد_LN' = mkLN 'الهِنْد_N' ;	fun 'الهِنْد_N' : N ;	fun 'الهِنْد_LN' : LN ;
indian_ocean_LN	المحيط الهندي	translated	1		LN	"lin 'المحيط الهندي_N' = mkN nohum (wmkN {g = fem ; sg = ""المحيط الهندي"" ; pl = ""المحيط الهندي"" }) ;"	lin 'المحيط الهندي_LN' = mkLN 'المحيط الهندي_N' ;	fun 'المحيط الهندي_N' : N ;	fun 'المحيط الهندي_LN' : LN ;
indiana_1_LN	إنديانا	translated	0		LN	"lin 'إنديانا_N' = mkN nohum (wmkN {g = fem ; sg = ""إنديانا"" ; pl = ""إنديانا"" }) ;"	lin 'إنديانا_LN' = mkLN 'إنديانا_N' ;	fun 'إنديانا_N' : N ;	fun 'إنديانا_LN' : LN ;
indianapolis_LN	إنديانابوليس	translated	0		LN	"lin 'إنديانابوليس_N' = mkN nohum (wmkN {g = fem ; sg = ""إنديانابوليس"" ; pl = ""إنديانابوليس"" }) ;"	lin 'إنديانابوليس_LN' = mkLN 'إنديانابوليس_N' ;	fun 'إنديانابوليس_N' : N ;	fun 'إنديانابوليس_LN' : LN ;
indies_LN	الهند الشرقية	translated	1		LN	"lin 'الهند الشرقية_N' = mkN nohum (wmkN {g = fem ; sg = ""الهند الشرقية"" ; pl = ""الهند الشرقية"" }) ;"	lin 'الهند الشرقية_LN' = mkLN 'الهند الشرقية_N' ;	fun 'الهند الشرقية_N' : N ;	fun 'الهند الشرقية_LN' : LN ;
indigirka_LN	نهر إنديغيركا	translated	1		LN	"lin 'نهر إنديغيركا_N' = mkN nohum (wmkN {g = fem ; sg = ""نهر إنديغيركا"" ; pl = ""نهر إنديغيركا"" }) ;"	lin 'نهر إنديغيركا_LN' = mkLN 'نهر إنديغيركا_N' ;	fun 'نهر إنديغيركا_N' : N ;	fun 'نهر إنديغيركا_LN' : LN ;
indonesia_LN	أنْدُونِيسْيا	translated	0		LN	"lin 'أنْدُونِيسْيا_N' = mkN nohum (wmkN {g = fem ; sg = ""أنْدُونِيسْيا"" ; pl = ""أنْدُونِيسْيا"" }) ;"	lin 'أنْدُونِيسْيا_LN' = mkLN 'أنْدُونِيسْيا_N' ;	fun 'أنْدُونِيسْيا_N' : N ;	fun 'أنْدُونِيسْيا_LN' : LN ;
indore_LN	إندور	translated	0		LN	"lin 'إندور_N' = mkN nohum (wmkN {g = fem ; sg = ""إندور"" ; pl = ""إندور"" }) ;"	lin 'إندور_LN' = mkLN 'إندور_N' ;	fun 'إندور_N' : N ;	fun 'إندور_LN' : LN ;
indus_river_LN	نهر السند	translated	1		LN	"lin 'نهر السند_N' = mkN nohum (wmkN {g = fem ; sg = ""نهر السند"" ; pl = ""نهر السند"" }) ;"	lin 'نهر السند_LN' = mkLN 'نهر السند_N' ;	fun 'نهر السند_N' : N ;	fun 'نهر السند_LN' : LN ;
iniö_LN	مقاطعة إنيو	translated	1		LN	"lin 'مقاطعة إنيو_N' = mkN nohum (wmkN {g = fem ; sg = ""مقاطعة إنيو"" ; pl = ""مقاطعة إنيو"" }) ;"	lin 'مقاطعة إنيو_LN' = mkLN 'مقاطعة إنيو_N' ;	fun 'مقاطعة إنيو_N' : N ;	fun 'مقاطعة إنيو_LN' : LN ;
inner_hebrides_LN	هبرديس الداخلية	translated	1		LN	"lin 'هبرديس الداخلية_N' = mkN nohum (wmkN {g = fem ; sg = ""هبرديس الداخلية"" ; pl = ""هبرديس الداخلية"" }) ;"	lin 'هبرديس الداخلية_LN' = mkLN 'هبرديس الداخلية_N' ;	fun 'هبرديس الداخلية_N' : N ;	fun 'هبرديس الداخلية_LN' : LN ;
inner_mongolia_LN	منغوليا الداخلية	translated	1		LN	"lin 'منغوليا الداخلية_N' = mkN nohum (wmkN {g = fem ; sg = ""منغوليا الداخلية"" ; pl = ""منغوليا الداخلية"" }) ;"	lin 'منغوليا الداخلية_LN' = mkLN 'منغوليا الداخلية_N' ;	fun 'منغوليا الداخلية_N' : N ;	fun 'منغوليا الداخلية_LN' : LN ;
